movieId,rating
1,3.8969574036511156
2,3.305830039525692
3,3.1695238095238096
4,2.943298969072165
5,3.133462282398453
6,3.852799227799228
7,3.4049815498154983
8,3.456896551724138
9,3.0920245398773005
10,3.4603580562659846
11,3.6733067729083664
12,2.611842105263158
13,3.3541666666666665
14,3.3835341365461846
15,2.7772727272727273
16,3.8126550868486353
17,3.966183574879227
18,3.397233201581028
19,2.5907103825136613
20,2.832258064516129
21,3.5416248746238717
22,3.332493702770781
23,3.190909090909091
24,3.1873065015479876
25,3.596830985915493
26,3.5871559633027523
27,3.2465753424657535
28,3.96
29,3.919034090909091
30,3.511904761904762
31,3.2878048780487803
32,3.8880633977216443
33,4.5
34,3.6105839416058396
35,3.4814814814814814
36,3.9213349225268175
37,3.75
38,2.75
39,3.410414827890556
40,3.5483870967741935
41,3.850515463917526
42,3.195
43,3.335294117647059
44,2.734762979683973
45,3.3110795454545454
46,3.31640625
47,4.07731718677224
48,3.035273368606702
49,2.857142857142857
50,4.309235269536147
51,3.25
52,3.466321243523316
53,3.0
54,2.849056603773585
55,2.9791666666666665
56,3.25
57,3.4329896907216493
58,4.024361948955916
59,3.611111111111111
60,3.121863799283154
61,3.442528735632184
62,3.78343949044586
63,3.0707964601769913
64,2.9407894736842106
65,2.3947368421052633
66,2.022935779816514
67,3.7142857142857144
68,3.5
69,3.671957671957672
70,3.3056013179571666
71,2.5142857142857142
72,3.606382978723404
73,3.792372881355932
74,3.363013698630137
75,2.3181818181818183
76,3.0267175572519083
77,3.5
78,2.8295454545454546
79,3.181395348837209
80,3.3947368421052633
81,3.3282442748091605
82,3.9375
83,3.4444444444444446
84,2.3333333333333335
85,3.505050505050505
86,3.5273224043715845
87,2.5
88,3.0603015075376883
89,3.161290322580645
90,2.95
92,2.882978723404255
93,2.4770114942528734
94,3.5406976744186047
95,3.099036402569593
96,3.6666666666666665
97,3.9234234234234235
98,2.625
99,2.8448275862068964
100,3.299382716049383
101,3.8163841807909606
102,2.544943820224719
103,3.316326530612245
104,3.3818514007308162
105,3.346793349168646
106,3.0
107,3.236162361623616
108,2.6666666666666665
110,3.99741653418124
111,4.055647155812037
112,3.465625
113,3.1914893617021276
114,3.8333333333333335
115,3.5
116,3.967741935483871
117,3.533333333333333
118,2.875
119,2.8055555555555554
120,2.3333333333333335
121,3.7037037037037037
122,2.73728813559322
123,3.9306930693069306
124,3.2222222222222223
125,3.671875
126,2.3181818181818183
127,4.5
128,3.5
129,3.1666666666666665
130,3.0
131,2.857142857142857
132,2.5697674418604652
134,4.5
135,2.973404255319149
136,2.5
137,2.7916666666666665
138,2.5
139,3.0
140,3.3743455497382198
141,3.5068783068783067
142,2.0
144,3.411764705882353
145,3.246987951807229
146,2.857142857142857
147,3.590062111801242
148,2.727272727272727
149,3.909090909090909
150,3.8824369347929557
151,3.5413533834586466
152,2.9285714285714284
153,2.9173758865248227
154,3.74
155,3.2758620689655173
156,3.4838709677419355
157,2.8398058252427183
158,2.9883093525179856
159,3.523529411764706
160,2.627467105263158
161,3.7597014925373133
162,3.984513274336283
163,3.4362903225806454
164,3.4005524861878453
165,3.4955991875423154
166,2.3157894736842106
167,2.0
168,3.1429906542056076
169,2.3785714285714286
170,3.1731343283582087
171,3.51
172,2.725177304964539
173,2.5975975975975976
174,2.264367816091954
175,3.4419889502762433
176,3.9036144578313254
177,2.845360824742268
178,3.7
179,2.5869565217391304
180,3.5787037037037037
181,1.9075630252100841
182,3.25
183,3.5142857142857142
184,3.111111111111111
185,3.1417165668662674
186,2.98619957537155
187,3.1818181818181817
188,3.3389830508474576
189,3.0476190476190474
190,3.6341463414634148
191,2.6666666666666665
192,3.3333333333333335
193,2.227409638554217
194,3.7954545454545454
195,3.2185185185185183
196,2.850828729281768
197,2.5
198,3.4526462395543174
199,3.902173913043478
200,2.923076923076923
201,3.026315789473684
202,3.272727272727273
203,3.11353711790393
204,2.950413223140496
205,3.490740740740741
206,3.2804878048780486
207,3.4072398190045248
208,2.870748299319728
209,2.82
210,3.0833333333333335
211,3.3958333333333335
212,2.4782608695652173
213,3.9166666666666665
214,4.122222222222222
215,3.8152542372881357
216,3.179746835443038
217,2.597826086956522
218,3.268292682926829
219,3.5555555555555554
220,2.6153846153846154
222,3.5796812749003983
223,3.8347826086956522
224,3.5434782608695654
225,3.3366141732283463
226,4.0
227,3.015625
228,2.9473684210526314
229,3.505
230,3.6688102893890675
231,2.9333795975017347
232,4.02991452991453
233,3.538135593220339
234,2.7384615384615385
235,3.669558359621451
236,3.3827037773359843
237,3.264705882352941
238,3.0853658536585367
239,3.079754601226994
240,2.696969696969697
241,3.0
242,3.4270833333333335
243,2.8863636363636362
244,2.6785714285714284
245,3.090909090909091
246,3.942080378250591
247,3.8198051948051948
248,3.0072992700729926
249,3.619047619047619
250,3.0918367346938775
251,3.0384615384615383
252,3.2024608501118568
253,3.48582995951417
254,2.9722222222222223
255,2.521276595744681
256,2.6992574257425743
257,3.3919753086419755
258,2.78125
259,2.9555555555555557
260,4.1011600136472195
261,3.6340579710144927
262,3.8048780487804876
263,3.8181818181818183
264,3.3333333333333335
265,3.9141630901287554
266,3.5280054644808745
267,2.9319526627218937
268,3.4
269,3.5277777777777777
270,3.25
271,3.4239130434782608
272,3.687301587301587
273,3.154434250764526
274,2.9361702127659575
275,2.7384615384615385
276,2.9107142857142856
277,3.364130434782609
278,3.009433962264151
279,3.972972972972973
280,3.751196172248804
281,3.5120481927710845
282,3.436147186147186
283,3.0
284,3.0
285,2.2
286,1.9
287,3.0588235294117645
288,3.2110894941634243
289,3.3333333333333335
290,3.9757575757575756
292,3.404636920384952
293,4.098728246318608
294,3.1904761904761907
295,2.973684210526316
296,4.182416617905208
297,3.142857142857143
298,3.875
299,3.6292134831460676
300,3.6619047619047618
301,3.675
302,3.676470588235294
303,3.0161870503597124
304,3.3666666666666667
305,2.5880281690140845
306,4.086038961038961
307,3.9474708171206228
308,3.962121212121212
309,3.8333333333333335
310,2.9
311,2.5
312,2.5306122448979593
313,3.1076923076923078
314,3.9066265060240966
315,3.008695652173913
316,3.3467561521252795
317,3.2015895953757227
318,4.436066513761468
319,3.7491961414790995
320,3.625
321,3.6184210526315788
322,3.840909090909091
324,3.66
325,2.715686274509804
326,4.138297872340425
327,2.7946127946127945
328,3.4065420560747666
329,3.339350180505415
330,2.742424242424242
331,3.340909090909091
332,2.8275862068965516
333,3.3525390625
334,3.8444444444444446
335,3.2333333333333334
336,3.2941176470588234
337,3.7206076618229855
338,2.938888888888889
339,3.5442043222003927
340,3.5128205128205128
341,3.5294117647058822
342,3.520876826722338
343,2.8658536585365852
344,2.9418257756563246
345,3.625
346,3.3974358974358974
347,3.5153846153846153
348,3.623456790123457
349,3.6512605042016806
350,3.481845688350983
351,3.377483443708609
352,3.5096153846153846
353,3.585243553008596
354,3.2211538461538463
355,2.4716748768472905
356,4.057987492893689
357,3.5866108786610877
358,3.4277777777777776
359,3.3181818181818183
360,2.769230769230769
361,3.338235294117647
362,3.4088145896656536
363,4.161290322580645
364,3.8461538461538463
365,3.017857142857143
366,3.0225563909774436
367,3.181
368,3.431318681318681
369,3.392857142857143
370,3.0016806722689076
371,3.32972972972973
372,3.2223926380368098
373,3.7050359712230216
374,2.5368663594470044
375,3.3
376,3.325
377,3.515925315760571
378,3.2616822429906542
379,2.723360655737705
380,3.537506745817593
381,3.392857142857143
382,2.963519313304721
383,3.170103092783505
384,2.870967741935484
385,3.0
386,2.7333333333333334
387,2.732142857142857
388,3.4375
389,3.8333333333333335
390,3.473684210526316
391,3.4285714285714284
392,3.7857142857142856
393,1.9333333333333333
394,3.5
395,3.0
396,1.0
397,2.5
400,1.5
401,2.5
402,2.0
404,5.0
405,2.4885496183206106
406,4.0
407,3.4887640449438204
408,3.25
409,3.34375
410,3.0095057034220534
411,4.5
412,3.5208333333333335
413,2.7868852459016393
414,2.7653061224489797
415,2.84765625
416,2.9615384615384617
417,3.55859375
418,2.9166666666666665
419,2.539473684210526
420,2.7979397781299524
421,3.3968253968253967
422,3.306122448979592
423,3.095744680851064
424,2.7333333333333334
425,3.4473684210526314
426,3.1796875
427,2.6486486486486487
428,3.8205741626794256
429,2.3
430,2.6666666666666665
431,3.708436724565757
432,2.726325757575758
433,2.8529411764705883
434,3.0606361829025843
435,2.568259385665529
436,2.608695652173913
437,2.7432432432432434
438,2.803921568627451
439,0.5
440,3.610137672090113
441,3.674041297935103
442,3.106060606060606
443,3.45
444,2.5121951219512195
445,2.93125
446,3.794701986754967
447,2.8461538461538463
448,3.538095238095238
449,3.0441176470588234
450,3.38671875
451,3.1153846153846154
452,3.546511627906977
453,3.102272727272727
454,3.529680365296804
455,2.6944444444444446
456,3.825
457,3.997448979591837
458,3.227272727272727
459,2.7738095238095237
460,2.364864864864865
461,3.2777777777777777
462,2.142857142857143
463,2.933333333333333
464,2.8615384615384616
465,2.8518518518518516
466,2.8977900552486187
467,3.347826086956522
468,3.3020833333333335
469,3.2
470,2.1944444444444446
471,3.6358811040339702
472,2.923076923076923
473,2.3275862068965516
474,3.7132998745294854
475,3.9346153846153844
476,3.5
477,3.5597826086956523
478,2.0
479,2.780701754385965
480,3.6874316939890712
481,3.303738317757009
482,3.518348623853211
483,3.9166666666666665
484,2.658536585365854
485,2.8089005235602094
486,2.94
487,2.6
488,3.40625
489,2.706140350877193
490,3.353846153846154
491,3.4638297872340424
492,3.657142857142857
493,3.6193548387096772
494,3.411042944785276
495,2.980769230769231
496,3.1818181818181817
497,3.854895104895105
498,3.1363636363636362
499,2.6470588235294117
500,3.412326961107449
501,3.647887323943662
502,2.3066298342541436
503,3.5
504,3.0217391304347827
505,2.5689655172413794
506,3.696078431372549
507,3.5503355704697985
508,3.824800910125142
509,3.660740740740741
510,2.7976190476190474
511,3.00625
512,2.9693877551020407
513,2.9565217391304346
514,3.5047619047619047
515,3.890330188679245
516,3.04
517,3.217391304347826
518,2.627659574468085
519,2.244131455399061
520,3.1129568106312293
521,3.1357142857142857
522,3.656862745098039
523,3.793103448275862
524,3.5876132930513593
525,3.6666666666666665
526,3.5
527,4.2760314341846755
528,2.7564102564102564
529,3.8495260663507107
531,3.453020134228188
532,2.9405737704918034
533,2.954861111111111
534,4.023255813953488
535,3.7533632286995515
536,3.4305555555555554
537,3.047794117647059
538,3.7653061224489797
539,3.5547504025764893
540,2.6923076923076925
541,4.130463144161775
542,2.8766233766233764
543,3.2739307535641546
544,2.9444444444444446
546,2.0822784810126582
547,2.675675675675676
548,2.981132075471698
549,3.9411764705882355
550,3.1564625850340136
551,3.725997842502697
552,3.3478682170542635
553,3.702599388379205
554,3.25
555,3.7878315132605302
556,3.9347826086956523
558,2.625
559,3.75
560,4.0
561,3.125
562,3.7755102040816326
563,3.466666666666667
564,2.5588235294117645
565,3.619047619047619
566,2.8125
567,3.0
568,2.923076923076923
569,3.0064102564102564
570,3.2777777777777777
571,3.4
573,3.6
574,3.29
575,3.0669291338582676
576,3.0
577,2.875
579,3.0
580,3.433333333333333
581,3.9913793103448274
582,3.0
583,3.642857142857143
584,3.0
585,2.684331797235023
586,3.1182246661429693
587,3.4518259518259518
588,3.6908136482939633
589,3.9398450244698204
590,3.7652455477603888
591,2.0
592,3.4048478597215057
593,4.131546327858692
594,3.574468085106383
595,3.710121716848174
596,3.5
597,3.434954007884363
598,3.5
599,3.8384615384615386
600,3.466666666666667
601,3.0
602,3.8333333333333335
603,3.0925925925925926
604,4.0
605,3.26953125
606,2.6515151515151514
608,4.112103174603175
609,3.0283018867924527
610,3.416403785488959
611,2.513157894736842
612,2.992957746478873
613,3.6626506024096384
614,3.111111111111111
615,3.6923076923076925
616,3.3635057471264367
617,3.5
618,2.8
619,2.652173913043478
621,3.0833333333333335
623,3.75
626,3.0689655172413794
627,3.5892857142857144
628,3.8065934065934064
630,2.5714285714285716
631,2.929411764705882
632,3.875
633,3.1153846153846154
634,2.0
635,3.717948717948718
637,2.866952789699571
638,3.5789473684210527
639,2.9878048780487805
640,3.096330275229358
641,2.5
645,3.4705882352941178
647,3.503225806451613
648,3.418859649122807
649,4.083333333333333
650,3.5476190476190474
651,3.5
652,3.0
653,3.187913907284768
656,3.0681818181818183
657,2.0
658,2.0
659,3.826923076923077
660,3.2857142857142856
661,3.36625
662,3.260869565217391
663,3.3533834586466167
664,3.40625
665,3.940677966101695
666,3.5
667,2.5875
668,4.2272727272727275
670,4.120689655172414
671,3.7394957983193278
672,0.5
673,2.783482142857143
674,2.99025974025974
675,2.8333333333333335
676,2.0
678,4.076190476190476
679,3.0
680,3.7962962962962963
681,3.5
682,3.25
683,2.3333333333333335
684,3.0
685,3.4545454545454546
687,2.5
688,2.6422764227642275
690,3.5
691,3.3125
692,2.392857142857143
694,3.12
695,3.265625
696,3.0
697,2.911111111111111
698,2.5
699,2.3333333333333335
700,3.4322033898305087
701,3.5
702,3.75
703,3.1538461538461537
704,2.861111111111111
705,3.5
706,3.6666666666666665
707,3.083756345177665
708,3.4003189792663475
709,3.292307692307692
710,3.0660377358490565
711,2.7333333333333334
712,3.625
713,3.0
714,3.8512658227848102
715,3.4310344827586206
716,3.7
717,2.8
718,3.324561403508772
719,3.041411042944785
720,4.158357771260997
722,3.25
723,3.5
724,3.0027700831024933
725,2.8333333333333335
726,3.0714285714285716
727,4.0
728,3.8541666666666665
729,4.375
730,3.0
731,3.03125
732,3.1818181818181817
733,3.651779230210603
734,3.0
735,3.34375
736,3.2034457478005867
737,1.9901315789473684
738,4.0
741,3.992877492877493
742,2.798780487804878
743,2.7211155378486054
745,4.065259117082533
746,4.0
747,2.1666666666666665
748,3.161214953271028
749,2.0
750,4.220139494333043
751,4.0
752,2.6666666666666665
753,2.9130434782608696
754,3.088235294117647
755,3.230769230769231
756,4.333333333333333
757,4.15
759,3.642857142857143
760,3.641304347826087
761,2.6815286624203822
762,2.34390243902439
763,3.5
764,3.3823529411764706
765,3.133640552995392
766,3.343283582089552
767,3.4444444444444446
768,3.0
769,3.5
771,3.4444444444444446
772,2.5
773,2.6666666666666665
774,2.0
775,2.357142857142857
776,2.5
777,2.0
778,4.028186274509804
779,2.861111111111111
780,3.3709369024856595
781,3.6176470588235294
782,2.9324324324324325
783,3.2857142857142856
784,2.6677852348993287
785,3.2219730941704037
786,3.1804451510333864
787,3.3333333333333335
788,2.871337579617834
789,2.6666666666666665
790,3.2
791,2.6666666666666665
792,3.0
793,2.6666666666666665
794,3.5
795,3.0
796,4.0
797,3.3333333333333335
798,2.78125
799,3.3992395437262357
800,4.107843137254902
801,2.9507042253521125
802,3.5274442538593482
803,3.0714285714285716
804,3.1302083333333335
805,3.7519011406844105
806,3.2333333333333334
807,2.9285714285714284
808,3.2083333333333335
809,2.7181818181818183
810,1.8012048192771084
812,1.0
813,3.025
816,1.0
818,2.594488188976378
819,2.8333333333333335
820,2.6666666666666665
821,3.0
822,1.5
823,2.5
824,3.5714285714285716
826,1.0
827,2.857142857142857
828,3.2155172413793105
829,2.847826086956522
830,3.1264591439688716
831,3.5
832,3.498344370860927
833,2.5673076923076925
834,3.125
835,3.1923076923076925
836,2.8854166666666665
837,3.4265232974910393
838,3.7843450479233227
839,2.8588957055214723
840,2.7777777777777777
841,3.45
842,2.6481481481481484
843,3.5
844,3.625
845,2.5
846,3.5
847,2.5
848,3.811688311688312
849,2.743119266055046
850,3.4615384615384617
